pmutype, desID, event0, event1, , start, duration, end, layerID, desType,     srcAddr, dstAddr, trans_fmt, transpose_md, cmd_id, wait_id_tpu, dst_h_stride, dst_c_stride_low,     dst_n_stride, src_h_stride, src_c_stride_low, src_n_stride, dst_c, src_c, dst_w, dst_h, src_w, src_h, src_n
1, 1501, 2, 18, 1, 4773529, 142, 4773671, 439, TDMA Tensor Load, 0x4310012832, 0x2048,         0, 0, 1501, 200, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 201, 0, 0, 3, 4773675, 2119, 4775794, 439, TIU PerChannel Convolution
1, 1502, 117, 1798, 1, 4773672, 2965, 4776637, 439, TDMA Tensor Load Compression, 0x4310064032, 0x3104,         0, 0, 1502, 200, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1503, 2, 18, 1, 4776638, 141, 4776779, 439, TDMA Tensor Load, 0x4310013120, 0x2064,         0, 0, 1503, 200, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1504, 7, 98, 2, 4776780, 386, 4777166, 439, TDMA Tensor Store, 0x28672, 0x4294967296,         0, 0, 1504, 201, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 202, 0, 0, 3, 4776783, 2119, 4778902, 439, TIU PerChannel Convolution
1, 1505, 118, 1800, 1, 4777167, 2989, 4780156, 439, TDMA Tensor Load Compression, 0x4310096800, 0x2080,         0, 0, 1505, 201, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1506, 2, 18, 1, 4780157, 141, 4780298, 439, TDMA Tensor Load, 0x4310013408, 0x2048,         0, 0, 1506, 201, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1507, 7, 98, 2, 4780299, 214, 4780513, 439, TDMA Tensor Store, 0x28736, 0x4294968864,         0, 0, 1507, 202, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 203, 0, 0, 3, 4780302, 2119, 4782421, 439, TIU PerChannel Convolution
1, 1508, 114, 1745, 1, 4780514, 2921, 4783435, 439, TDMA Tensor Load Compression, 0x4310129568, 0x3104,         0, 0, 1508, 202, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1509, 2, 18, 1, 4783436, 141, 4783577, 439, TDMA Tensor Load, 0x4310013696, 0x2064,         0, 0, 1509, 202, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1510, 7, 98, 2, 4783578, 217, 4783795, 439, TDMA Tensor Store, 0x28800, 0x4294970432,         0, 0, 1510, 203, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 204, 0, 0, 3, 4783581, 2119, 4785700, 439, TIU PerChannel Convolution
1, 1511, 119, 1824, 1, 4783796, 3096, 4786892, 439, TDMA Tensor Load Compression, 0x4310162336, 0x2080,         0, 0, 1511, 203, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1512, 2, 18, 1, 4786893, 142, 4787035, 439, TDMA Tensor Load, 0x4310013984, 0x2048,         0, 0, 1512, 203, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1513, 7, 98, 2, 4787036, 396, 4787432, 439, TDMA Tensor Store, 0x28864, 0x4294972000,         0, 0, 1513, 204, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 205, 0, 0, 3, 4787039, 2119, 4789158, 439, TIU PerChannel Convolution
1, 1514, 117, 1786, 1, 4787433, 2962, 4790395, 439, TDMA Tensor Load Compression, 0x4310195104, 0x3104,         0, 0, 1514, 204, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1515, 2, 18, 1, 4790396, 140, 4790536, 439, TDMA Tensor Load, 0x4310014272, 0x2064,         0, 0, 1515, 204, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1516, 7, 98, 2, 4790537, 213, 4790750, 439, TDMA Tensor Store, 0x28928, 0x4294973568,         0, 0, 1516, 205, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 206, 0, 0, 3, 4790540, 2119, 4792659, 439, TIU PerChannel Convolution
1, 1517, 119, 1823, 1, 4790751, 2958, 4793709, 439, TDMA Tensor Load Compression, 0x4310227872, 0x2080,         0, 0, 1517, 205, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1518, 2, 18, 1, 4793710, 140, 4793850, 439, TDMA Tensor Load, 0x4310014560, 0x2048,         0, 0, 1518, 205, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1519, 8, 98, 2, 4793851, 214, 4794065, 439, TDMA Tensor Store, 0x28992, 0x4294975136,         0, 0, 1519, 206, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 207, 0, 0, 3, 4793854, 2119, 4795973, 439, TIU PerChannel Convolution
1, 1520, 117, 1789, 1, 4794066, 2960, 4797026, 439, TDMA Tensor Load Compression, 0x4310260640, 0x3104,         0, 0, 1520, 206, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1521, 2, 18, 1, 4797027, 141, 4797168, 439, TDMA Tensor Load, 0x4310014848, 0x2064,         0, 0, 1521, 206, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1522, 7, 98, 2, 4797169, 217, 4797386, 439, TDMA Tensor Store, 0x29056, 0x4294976704,         0, 0, 1522, 207, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 208, 0, 0, 3, 4797172, 2119, 4799291, 439, TIU PerChannel Convolution
1, 1523, 118, 1799, 1, 4797387, 3110, 4800497, 439, TDMA Tensor Load Compression, 0x4310293408, 0x2080,         0, 0, 1523, 207, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1524, 2, 18, 1, 4800498, 143, 4800641, 439, TDMA Tensor Load, 0x4310015136, 0x2048,         0, 0, 1524, 207, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1525, 7, 98, 2, 4800642, 239, 4800881, 439, TDMA Tensor Store, 0x29120, 0x4294978272,         0, 0, 1525, 208, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 209, 0, 0, 3, 4800645, 2119, 4802764, 439, TIU PerChannel Convolution
1, 1526, 118, 1804, 1, 4800882, 2965, 4803847, 439, TDMA Tensor Load Compression, 0x4310326176, 0x3104,         0, 0, 1526, 208, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1527, 2, 18, 1, 4803848, 140, 4803988, 439, TDMA Tensor Load, 0x4310015424, 0x2064,         0, 0, 1527, 208, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1528, 7, 98, 2, 4803989, 214, 4804203, 439, TDMA Tensor Store, 0x29184, 0x4294979840,         0, 0, 1528, 209, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 210, 0, 0, 3, 4803992, 2119, 4806111, 439, TIU PerChannel Convolution
1, 1529, 119, 1816, 1, 4804204, 2961, 4807165, 439, TDMA Tensor Load Compression, 0x4310358944, 0x2080,         0, 0, 1529, 209, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1530, 2, 18, 1, 4807166, 140, 4807306, 439, TDMA Tensor Load, 0x4310015712, 0x2048,         0, 0, 1530, 209, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1531, 7, 98, 2, 4807307, 213, 4807520, 439, TDMA Tensor Store, 0x29248, 0x4294981408,         0, 0, 1531, 210, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 211, 0, 0, 3, 4807310, 2119, 4809429, 439, TIU PerChannel Convolution
1, 1532, 120, 1832, 1, 4807521, 3212, 4810733, 439, TDMA Tensor Load Compression, 0x4310391712, 0x3104,         0, 0, 1532, 210, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1533, 2, 18, 1, 4810734, 135, 4810869, 439, TDMA Tensor Load, 0x4310016000, 0x2064,         0, 0, 1533, 210, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1534, 7, 98, 2, 4810870, 218, 4811088, 439, TDMA Tensor Store, 0x29312, 0x4294982976,         0, 0, 1534, 211, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 212, 0, 0, 3, 4810873, 2119, 4812992, 439, TIU PerChannel Convolution
1, 1535, 119, 1829, 1, 4811089, 3031, 4814120, 439, TDMA Tensor Load Compression, 0x4310424480, 0x2080,         0, 0, 1535, 211, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1536, 2, 18, 1, 4814121, 143, 4814264, 439, TDMA Tensor Load, 0x4310016288, 0x2048,         0, 0, 1536, 211, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1537, 7, 98, 2, 4814265, 301, 4814566, 439, TDMA Tensor Store, 0x29376, 0x4294984544,         0, 0, 1537, 212, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 213, 0, 0, 3, 4814268, 2119, 4816387, 439, TIU PerChannel Convolution
1, 1538, 116, 1767, 1, 4814567, 2912, 4817479, 439, TDMA Tensor Load Compression, 0x4310457248, 0x3104,         0, 0, 1538, 212, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1539, 2, 18, 1, 4817480, 140, 4817620, 439, TDMA Tensor Load, 0x4310016576, 0x2064,         0, 0, 1539, 212, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1540, 7, 98, 2, 4817621, 383, 4818004, 439, TDMA Tensor Store, 0x29440, 0x4294986112,         0, 0, 1540, 213, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 214, 0, 0, 3, 4817624, 2119, 4819743, 439, TIU PerChannel Convolution
1, 1541, 118, 1813, 1, 4818005, 2999, 4821004, 439, TDMA Tensor Load Compression, 0x4310490016, 0x2080,         0, 0, 1541, 213, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1542, 2, 18, 1, 4821005, 141, 4821146, 439, TDMA Tensor Load, 0x4310016864, 0x2048,         0, 0, 1542, 213, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1543, 8, 98, 2, 4821147, 215, 4821362, 439, TDMA Tensor Store, 0x29504, 0x4294987680,         0, 0, 1543, 214, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 215, 0, 0, 3, 4821150, 2119, 4823269, 439, TIU PerChannel Convolution
1, 1544, 119, 1820, 1, 4821363, 3021, 4824384, 439, TDMA Tensor Load Compression, 0x4310522784, 0x3104,         0, 0, 1544, 214, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1545, 2, 18, 1, 4824385, 136, 4824521, 439, TDMA Tensor Load, 0x4310017152, 0x2064,         0, 0, 1545, 214, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1546, 7, 98, 2, 4824522, 217, 4824739, 439, TDMA Tensor Store, 0x29568, 0x4294989248,         0, 0, 1546, 215, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 216, 0, 0, 3, 4824525, 2119, 4826644, 439, TIU PerChannel Convolution
1, 1547, 118, 1804, 1, 4824740, 2986, 4827726, 439, TDMA Tensor Load Compression, 0x4310555552, 0x2080,         0, 0, 1547, 215, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1548, 2, 18, 1, 4827727, 141, 4827868, 439, TDMA Tensor Load, 0x4310017440, 0x2048,         0, 0, 1548, 215, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1549, 7, 98, 2, 4827869, 430, 4828299, 439, TDMA Tensor Store, 0x29632, 0x4294990816,         0, 0, 1549, 216, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 217, 0, 0, 3, 4827872, 2119, 4829991, 439, TIU PerChannel Convolution
1, 1550, 117, 1794, 1, 4828300, 2973, 4831273, 439, TDMA Tensor Load Compression, 0x4310588320, 0x3104,         0, 0, 1550, 216, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1551, 2, 18, 1, 4831274, 139, 4831413, 439, TDMA Tensor Load, 0x4310017728, 0x2064,         0, 0, 1551, 216, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1552, 7, 98, 2, 4831414, 214, 4831628, 439, TDMA Tensor Store, 0x29696, 0x4294992384,         0, 0, 1552, 217, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 218, 0, 0, 3, 4831417, 2119, 4833536, 439, TIU PerChannel Convolution
1, 1553, 118, 1812, 1, 4831629, 2999, 4834628, 439, TDMA Tensor Load Compression, 0x4310621088, 0x2080,         0, 0, 1553, 217, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1554, 2, 18, 1, 4834629, 142, 4834771, 439, TDMA Tensor Load, 0x4310018016, 0x2048,         0, 0, 1554, 217, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1555, 7, 98, 2, 4834772, 215, 4834987, 439, TDMA Tensor Store, 0x29760, 0x4294993952,         0, 0, 1555, 218, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 219, 0, 0, 3, 4834775, 2119, 4836894, 439, TIU PerChannel Convolution
1, 1556, 117, 1796, 1, 4834988, 3051, 4838039, 439, TDMA Tensor Load Compression, 0x4310653856, 0x3104,         0, 0, 1556, 218, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1557, 2, 18, 1, 4838040, 136, 4838176, 439, TDMA Tensor Load, 0x4310018304, 0x2064,         0, 0, 1557, 218, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1558, 7, 98, 2, 4838177, 311, 4838488, 439, TDMA Tensor Store, 0x29824, 0x4294995520,         0, 0, 1558, 219, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 220, 0, 0, 3, 4838180, 2119, 4840299, 439, TIU PerChannel Convolution
1, 1559, 118, 1808, 1, 4838489, 3021, 4841510, 439, TDMA Tensor Load Compression, 0x4310686624, 0x2080,         0, 0, 1559, 219, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1560, 2, 18, 1, 4841511, 141, 4841652, 439, TDMA Tensor Load, 0x4310018592, 0x2048,         0, 0, 1560, 219, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1561, 7, 98, 2, 4841653, 236, 4841889, 439, TDMA Tensor Store, 0x29888, 0x4294997088,         0, 0, 1561, 220, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 221, 0, 0, 3, 4841656, 2119, 4843775, 439, TIU PerChannel Convolution
1, 1562, 118, 1812, 1, 4841890, 2966, 4844856, 439, TDMA Tensor Load Compression, 0x4310719392, 0x3104,         0, 0, 1562, 220, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1563, 2, 18, 1, 4844857, 136, 4844993, 439, TDMA Tensor Load, 0x4310018880, 0x2064,         0, 0, 1563, 220, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1564, 7, 98, 2, 4844994, 213, 4845207, 439, TDMA Tensor Store, 0x29952, 0x4294998656,         0, 0, 1564, 221, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 222, 0, 0, 3, 4844997, 2119, 4847116, 439, TIU PerChannel Convolution
1, 1565, 120, 1838, 1, 4845208, 3019, 4848227, 439, TDMA Tensor Load Compression, 0x4310752160, 0x2080,         0, 0, 1565, 221, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1566, 2, 18, 1, 4848228, 141, 4848369, 439, TDMA Tensor Load, 0x4310019168, 0x2048,         0, 0, 1566, 221, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1567, 7, 98, 2, 4848370, 281, 4848651, 439, TDMA Tensor Store, 0x30016, 0x4295000224,         0, 0, 1567, 222, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 223, 0, 0, 3, 4848373, 2119, 4850492, 439, TIU PerChannel Convolution
1, 1568, 120, 1843, 1, 4848652, 3120, 4851772, 439, TDMA Tensor Load Compression, 0x4310784928, 0x3104,         0, 0, 1568, 222, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1569, 2, 18, 1, 4851773, 136, 4851909, 439, TDMA Tensor Load, 0x4310019456, 0x2064,         0, 0, 1569, 222, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1570, 7, 98, 2, 4851910, 217, 4852127, 439, TDMA Tensor Store, 0x30080, 0x4295001792,         0, 0, 1570, 223, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 224, 0, 0, 3, 4851913, 2119, 4854032, 439, TIU PerChannel Convolution
1, 1571, 120, 1839, 1, 4852128, 3017, 4855145, 439, TDMA Tensor Load Compression, 0x4310817696, 0x2080,         0, 0, 1571, 223, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1572, 2, 18, 1, 4855146, 140, 4855286, 439, TDMA Tensor Load, 0x4310019744, 0x2048,         0, 0, 1572, 223, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1573, 7, 98, 2, 4855287, 235, 4855522, 439, TDMA Tensor Store, 0x30144, 0x4295003360,         0, 0, 1573, 224, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 225, 0, 0, 3, 4855290, 2119, 4857409, 439, TIU PerChannel Convolution
1, 1574, 118, 1803, 1, 4855523, 2952, 4858475, 439, TDMA Tensor Load Compression, 0x4310850464, 0x3104,         0, 0, 1574, 224, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1575, 2, 18, 1, 4858476, 136, 4858612, 439, TDMA Tensor Load, 0x4310020032, 0x2064,         0, 0, 1575, 224, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1576, 7, 98, 2, 4858613, 265, 4858878, 439, TDMA Tensor Store, 0x30208, 0x4295004928,         0, 0, 1576, 225, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 226, 0, 0, 3, 4858616, 2119, 4860735, 439, TIU PerChannel Convolution
1, 1577, 116, 1777, 1, 4858879, 3000, 4861879, 439, TDMA Tensor Load Compression, 0x4310883232, 0x2080,         0, 0, 1577, 225, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1578, 2, 18, 1, 4861880, 141, 4862021, 439, TDMA Tensor Load, 0x4310020320, 0x2048,         0, 0, 1578, 225, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1579, 7, 98, 2, 4862022, 215, 4862237, 439, TDMA Tensor Store, 0x30272, 0x4295006496,         0, 0, 1579, 226, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 227, 0, 0, 3, 4862025, 2119, 4864144, 439, TIU PerChannel Convolution
1, 1580, 117, 1786, 1, 4862238, 3003, 4865241, 439, TDMA Tensor Load Compression, 0x4310916000, 0x3104,         0, 0, 1580, 226, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1581, 2, 18, 1, 4865242, 141, 4865383, 439, TDMA Tensor Load, 0x4310020608, 0x2064,         0, 0, 1581, 226, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1582, 7, 98, 2, 4865384, 215, 4865599, 439, TDMA Tensor Store, 0x30336, 0x4295008064,         0, 0, 1582, 227, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 228, 0, 0, 3, 4865387, 2119, 4867506, 439, TIU PerChannel Convolution
1, 1583, 118, 1802, 1, 4865600, 2959, 4868559, 439, TDMA Tensor Load Compression, 0x4310948768, 0x2080,         0, 0, 1583, 227, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1584, 2, 18, 1, 4868560, 141, 4868701, 439, TDMA Tensor Load, 0x4310020896, 0x2048,         0, 0, 1584, 227, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1585, 7, 98, 2, 4868702, 411, 4869113, 439, TDMA Tensor Store, 0x30400, 0x4295009632,         0, 0, 1585, 228, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 229, 0, 0, 3, 4868705, 2119, 4870824, 439, TIU PerChannel Convolution
1, 1586, 119, 1826, 1, 4869114, 3003, 4872117, 439, TDMA Tensor Load Compression, 0x4310981536, 0x3104,         0, 0, 1586, 228, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1587, 2, 18, 1, 4872118, 135, 4872253, 439, TDMA Tensor Load, 0x4310021184, 0x2064,         0, 0, 1587, 228, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1588, 7, 98, 2, 4872254, 214, 4872468, 439, TDMA Tensor Store, 0x30464, 0x4295011200,         0, 0, 1588, 229, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 230, 0, 0, 3, 4872257, 2119, 4874376, 439, TIU PerChannel Convolution
1, 1589, 119, 1818, 1, 4872469, 3006, 4875475, 439, TDMA Tensor Load Compression, 0x4311014304, 0x2080,         0, 0, 1589, 229, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1590, 2, 18, 1, 4875476, 142, 4875618, 439, TDMA Tensor Load, 0x4310021472, 0x2048,         0, 0, 1590, 229, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1591, 7, 98, 2, 4875619, 216, 4875835, 439, TDMA Tensor Store, 0x30528, 0x4295012768,         0, 0, 1591, 230, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 231, 0, 0, 3, 4875622, 2119, 4877741, 439, TIU PerChannel Convolution
1, 1592, 118, 1809, 1, 4875836, 3024, 4878860, 439, TDMA Tensor Load Compression, 0x4311047072, 0x3104,         0, 0, 1592, 230, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1593, 2, 18, 1, 4878861, 141, 4879002, 439, TDMA Tensor Load, 0x4310021760, 0x2064,         0, 0, 1593, 230, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1594, 7, 98, 2, 4879003, 353, 4879356, 439, TDMA Tensor Store, 0x30592, 0x4295014336,         0, 0, 1594, 231, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 232, 0, 0, 3, 4879006, 2119, 4881125, 439, TIU PerChannel Convolution
1, 1595, 118, 1808, 1, 4879357, 2989, 4882346, 439, TDMA Tensor Load Compression, 0x4311079840, 0x2080,         0, 0, 1595, 231, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1596, 2, 18, 1, 4882347, 141, 4882488, 439, TDMA Tensor Load, 0x4310022048, 0x2048,         0, 0, 1596, 231, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1597, 7, 98, 2, 4882489, 235, 4882724, 439, TDMA Tensor Store, 0x30656, 0x4295015904,         0, 0, 1597, 232, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 233, 0, 0, 3, 4882492, 2119, 4884611, 439, TIU PerChannel Convolution
1, 1598, 118, 1810, 1, 4882725, 3009, 4885734, 439, TDMA Tensor Load Compression, 0x4311112608, 0x3104,         0, 0, 1598, 232, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1599, 2, 18, 1, 4885735, 141, 4885876, 439, TDMA Tensor Load, 0x4310022336, 0x2064,         0, 0, 1599, 232, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1600, 7, 98, 2, 4885877, 215, 4886092, 439, TDMA Tensor Store, 0x30720, 0x4295017472,         0, 0, 1600, 233, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 234, 0, 0, 3, 4885880, 2119, 4887999, 439, TIU PerChannel Convolution
1, 1601, 116, 1782, 1, 4886093, 2975, 4889068, 439, TDMA Tensor Load Compression, 0x4311145376, 0x2080,         0, 0, 1601, 233, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1602, 2, 18, 1, 4889069, 143, 4889212, 439, TDMA Tensor Load, 0x4310022624, 0x2048,         0, 0, 1602, 233, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1603, 8, 98, 2, 4889213, 345, 4889558, 439, TDMA Tensor Store, 0x30784, 0x4295019040,         0, 0, 1603, 234, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 235, 0, 0, 3, 4889216, 2119, 4891335, 439, TIU PerChannel Convolution
1, 1604, 118, 1806, 1, 4889559, 3051, 4892610, 439, TDMA Tensor Load Compression, 0x4311178144, 0x3104,         0, 0, 1604, 234, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1605, 2, 18, 1, 4892611, 141, 4892752, 439, TDMA Tensor Load, 0x4310022912, 0x2064,         0, 0, 1605, 234, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
2, 1606, 7, 98, 2, 4892753, 215, 4892968, 439, TDMA Tensor Store, 0x30848, 0x4295020608,         0, 0, 1606, 235, 7, 49, 100352, 7, 64, 4096, 32, 32, 7, 7, 7, 7, 1
4, 236, 0, 0, 3, 4892756, 2119, 4894875, 439, TIU PerChannel Convolution
1, 1607, 118, 1813, 1, 4892969, 2965, 4895934, 439, TDMA Tensor Load Compression, 0x4311210912, 0x2080,         0, 0, 1607, 235, 1024, 1024, 1024, 1024, 1024, 2097152, 32, 32, 1024, 1, 1024, 1, 1
1, 1608, 2, 18, 1, 4895935, 141, 4896076, 439, TDMA Tensor Load, 0x4310023200, 0x2048,         0, 0, 1608, 235, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
